generation,N_shifts,logPrior,logLik,eventRate,acceptRate
11305000,54,336.727,-28057.2,60.7259,0.3868
11310000,60,383.472,-28059,62.4933,0.398
11315000,60,385.193,-28066,59.1393,0.41
11320000,55,340.922,-28064.2,59.6688,0.4042
11325000,53,332.967,-28057.7,44.7414,0.4042
11330000,54,334.325,-28053.6,45.7031,0.3952
11335000,58,363.28,-28052.7,66.4803,0.4046
11340000,57,360.105,-28071.7,52.8455,0.3962
11345000,56,348.66,-28061.8,61.7332,0.4062
11350000,57,358.8,-28049.5,56.4531,0.3952
11355000,60,371.491,-28067.4,67.6217,0.3946
11360000,54,342.967,-28064.7,62.8937,0.399
11365000,56,361.495,-28062,52.298,0.4028
11370000,47,302.258,-28084.9,53.0224,0.394
11375000,42,262.731,-28069.9,32.9692,0.3752
11380000,50,301.858,-28069.3,46.9619,0.381
11385000,50,300.275,-28063,50.7156,0.3944
11390000,53,329.177,-28058.7,51.0891,0.3932
11395000,52,331.779,-28062.2,56.8457,0.4026
11400000,49,313.517,-28071.9,50.08,0.3926
11405000,49,299.142,-28054.2,49.727,0.407
11410000,48,300.677,-28074.6,49.3439,0.3796
11415000,47,298.089,-28074.2,42.7681,0.405
11420000,42,257.874,-28074.9,36.9235,0.3974
11425000,38,247.115,-28077,33.1793,0.3844
11430000,35,206.694,-28085.5,35.2782,0.3706
11435000,38,242.003,-28069.5,36.7416,0.3804
11440000,32,196.802,-28072.4,34.912,0.3744
11445000,43,270.566,-28075.4,48.676,0.3818
11450000,43,266.427,-28076,45.5388,0.3868
11455000,44,280.415,-28087.7,49.0076,0.4172
11460000,42,267.689,-28079.3,31.8626,0.4178
11465000,44,278.602,-28089.5,52.1414,0.3862
11470000,37,228.717,-28096.1,30.8849,0.4126
11475000,30,194.819,-28093,25.9321,0.3618
11480000,32,210.498,-28087.8,27.1573,0.3548
11485000,28,184.85,-28079.9,24.654,0.3564
11490000,30,192.469,-28085.8,36.7306,0.3576
11495000,34,218.885,-28094.8,29.8533,0.375
11500000,33,202.966,-28097.6,34.3184,0.368
11505000,31,198.132,-28085.7,28.579,0.3688
11510000,36,231.731,-28089.3,30.3462,0.3742
11515000,40,259.856,-28079.8,42.3354,0.3842
11520000,40,241.757,-28068,43.6439,0.3758
11525000,49,291.367,-28054.6,46.5359,0.4016
11530000,54,326.565,-28048.5,54.1225,0.4006
11535000,61,367.662,-28077.2,59.1776,0.3912
11540000,53,322.41,-28071.2,57.8612,0.4036
11545000,48,298.584,-28059.7,51.6598,0.392
11550000,49,297.53,-28049.5,45.9879,0.3998
11555000,50,306.729,-28070.8,55.6062,0.4044
11560000,52,328.867,-28050.3,50.2785,0.3976
11565000,53,334.86,-28063.5,62.7576,0.41
11570000,44,286.87,-28064.3,46.2566,0.3998
11575000,54,336.15,-28061.4,58.7188,0.404
11580000,55,344.577,-28065.4,46.2533,0.392
11585000,51,321.711,-28076.7,62.734,0.4214
11590000,45,281.084,-28076.1,56.1152,0.4074
11595000,41,271.114,-28086.1,36.5311,0.3834
11600000,39,256.248,-28085,33.6706,0.3764
11605000,35,233.246,-28083.1,31.6159,0.3782
11610000,39,256.227,-28087.4,38.6393,0.3742
11615000,48,302.819,-28062.8,60.3854,0.395
11620000,44,278.647,-28081.2,44.2628,0.4012
11625000,51,327.679,-28088,56.7952,0.4064
11630000,42,272.263,-28077.4,45.5117,0.3956
11635000,45,299.144,-28072.5,49.6463,0.3898
11640000,46,304.596,-28071.4,40.322,0.4216
11645000,41,268.389,-28075.6,31.8056,0.386
11650000,44,281.581,-28078.6,43.0399,0.3904
11655000,47,300.118,-28078.3,52.0555,0.3972
11660000,50,313.096,-28072.2,43.3725,0.4024
11665000,49,306.173,-28083.4,47.5348,0.4176
11670000,44,269.902,-28077.2,49.4177,0.4042
11675000,46,289.805,-28076,45.6448,0.3952
11680000,49,312.003,-28078.1,48.819,0.3842
11685000,49,321.232,-28087.5,53.927,0.4152
11690000,48,304.686,-28069.6,54.8258,0.4052
11695000,49,311.696,-28070.6,44.7412,0.3964
11700000,44,281.119,-28087.4,40.4282,0.3976
11705000,38,247.155,-28099.2,41.913,0.3842
11710000,29,188.828,-28102.9,25.5897,0.3716
11715000,34,230.72,-28104.3,30.9397,0.3788
11720000,38,254.994,-28106,35.4404,0.3934
11725000,46,286.58,-28100.9,52.1857,0.4096
11730000,39,246.612,-28087.2,48.3387,0.3878
11735000,37,223.907,-28089.8,45.358,0.3764
11740000,36,227.833,-28084.9,39.2839,0.3628
11745000,37,235.964,-28096.6,40.3903,0.3588
11750000,41,265.358,-28092.3,39.759,0.3912
11755000,47,304.163,-28071.9,43.5805,0.3972
11760000,47,294.81,-28072.7,49.7442,0.3914
11765000,54,325.279,-28081.7,51.1933,0.3816
11770000,58,377.56,-28090.2,65.0869,0.403
11775000,60,394.583,-28092.4,45.5741,0.4146
11780000,56,357.286,-28097.4,59.9675,0.4116
11785000,58,366.382,-28087.8,62.7637,0.4146
11790000,54,346.531,-28060.4,54.6519,0.4074
11795000,56,348.893,-28087,50.0919,0.3986
11800000,59,358.12,-28082.3,68.6956,0.4054
11805000,58,372.958,-28083.2,65.6368,0.399
11810000,56,354.592,-28082.9,54.5477,0.4048
11815000,54,337.389,-28065.8,53.5129,0.4168
11820000,51,336.658,-28084,53.3599,0.411
11825000,51,332.341,-28081.5,48.1938,0.3972
11830000,48,320.742,-28103.8,49.9592,0.4132
11835000,53,343.428,-28086.8,50.362,0.4148
11840000,51,337.574,-28057.4,58.04,0.4024
11845000,53,360.669,-28074.6,53.0469,0.3872
11850000,56,364.473,-28069.6,51.9722,0.3918
11855000,62,399.465,-28060,47.8895,0.415
11860000,50,322.505,-28079.2,43.8802,0.411
11865000,49,323.238,-28081.7,42.3006,0.383
11870000,47,300.346,-28072.9,35.2773,0.396
11875000,44,277.68,-28067.4,41.9989,0.4028
11880000,51,327.385,-28073.6,54.22,0.387
11885000,46,292.246,-28072.6,35.5362,0.3954
11890000,49,317.004,-28073.7,48.926,0.3952
11895000,46,298.733,-28083,49.5942,0.3838
11900000,44,281.796,-28083.9,41.6557,0.393
11905000,36,236.95,-28109.2,33.2841,0.3796
11910000,39,249.458,-28108,37.1256,0.3874
11915000,41,260.091,-28096.9,38.374,0.4048
11920000,46,303.33,-28091.3,40.7203,0.3982
11925000,44,285.046,-28092.6,51.1767,0.3818
11930000,38,250.77,-28081.4,36.2366,0.3874
11935000,45,273.99,-28097.2,48.2526,0.3924
11940000,32,209.21,-28100.1,30.2146,0.3628
11945000,28,188.279,-28096.7,25.7165,0.3354
11950000,38,250.642,-28091.2,43.8111,0.3344
11955000,37,243.509,-28100.1,24.0727,0.382
11960000,41,264.235,-28075.4,43.6412,0.3758
11965000,46,285.624,-28077.7,39.4737,0.3928
11970000,39,252.866,-28071.2,38.0695,0.3832
11975000,45,283.186,-28091.2,43.8918,0.3862
11980000,38,259.653,-28096.4,35.927,0.3816
11985000,43,279.462,-28076,41.5455,0.3852
11990000,38,241.144,-28071.5,46.6468,0.3624
11995000,34,220.89,-28064.3,36.3498,0.3634
12000000,34,213.79,-28080.7,38.598,0.3746
12005000,32,211.283,-28080.5,36.6658,0.3608
12010000,34,218.302,-28092.1,33.5798,0.3576
12015000,40,257.991,-28093.1,36.2889,0.3954
12020000,43,275.318,-28091.1,42.5216,0.392
12025000,37,238.523,-28076.5,29.3336,0.3772
12030000,37,238.698,-28069.4,44.3209,0.3878
12035000,43,282.621,-28082,39.0611,0.3994
12040000,42,279.345,-28091.7,46.1759,0.3836
12045000,41,265.135,-28108.8,37.9254,0.389
12050000,31,214.716,-28086.6,21.3778,0.3636
12055000,32,212.156,-28084.7,30.2228,0.3668
12060000,44,276.224,-28090.7,43.3819,0.3684
12065000,49,305.496,-28077,42.6457,0.3802
12070000,40,253.462,-28070.6,38.8774,0.3716
12075000,28,185.613,-28085.2,30.9306,0.3572
12080000,35,230.359,-28090.7,36.7744,0.363
12085000,34,225.538,-28093,31.3281,0.3794
12090000,38,250.586,-28082.7,44.2198,0.3718
12095000,36,231.322,-28095.1,36.0242,0.3904
12100000,36,225.602,-28101.6,34.0315,0.3798
12105000,36,228.883,-28098.5,42.5202,0.3636
12110000,37,250.049,-28101.3,43.3909,0.3916
12115000,34,208.779,-28094.9,28.7469,0.376
12120000,40,273.264,-28094.8,37.2137,0.3844
12125000,34,219.952,-28080.2,39.5581,0.4
12130000,38,257.624,-28089.5,36.1272,0.3938
12135000,39,256.797,-28099.4,39.1395,0.3762
12140000,46,302.563,-28099.1,52.8729,0.3852
12145000,44,281.977,-28110.2,37.5364,0.3954
12150000,35,231.062,-28100.6,41.58,0.3892
12155000,33,220.619,-28100.1,31.5986,0.3834
12160000,37,240.937,-28098.4,51.4215,0.3648
12165000,40,263.382,-28101.9,39.357,0.3854
12170000,35,235.363,-28102.2,37.1067,0.4096
12175000,34,219.279,-28090.1,33.0498,0.388
12180000,31,205.04,-28087.8,37.7546,0.3848
12185000,30,193.538,-28106,26.3419,0.3756
12190000,42,273.613,-28092,37.2185,0.3888
12195000,34,224.356,-28096,27.8564,0.3854
12200000,36,241.012,-28102.7,38.8934,0.3726
12205000,45,289.947,-28080.7,53.3221,0.3812
12210000,41,264.694,-28088,41.7846,0.4048
12215000,41,262.877,-28082.1,41.0798,0.379
12220000,46,298.069,-28092.4,43.1092,0.3994
12225000,51,322.885,-28082.6,48.9514,0.398
12230000,46,291.678,-28090.3,45.6872,0.3956
12235000,44,278.941,-28084.9,35.6856,0.3966
12240000,45,288.396,-28091.3,45.3664,0.4046
12245000,38,240.721,-28087.3,43.3766,0.3786
12250000,39,248.81,-28081.2,37.6222,0.358
12255000,38,235.124,-28075.3,43.7659,0.3584
12260000,43,260.596,-28084.8,40.2986,0.3632
12265000,51,323.086,-28088.5,48.1871,0.4
12270000,51,321.68,-28087.4,47.1688,0.402
12275000,44,265.669,-28090.9,41.94,0.4062
12280000,42,266.763,-28092.2,48.3358,0.3848
12285000,40,249.95,-28089.1,48.3014,0.3938
12290000,36,230.122,-28103.3,33.4585,0.3788
12295000,30,189.062,-28081.2,21.8336,0.3826
12300000,27,174.59,-28095.6,28.5057,0.3518
12305000,31,196.399,-28086.2,36.6626,0.3374
12310000,30,183.74,-28088.7,21.5871,0.3574
12315000,31,190.505,-28098.6,32.614,0.3756
12320000,36,221.845,-28093.4,34.0682,0.375
12325000,39,245.181,-28080.1,37.4087,0.3898
12330000,41,261.832,-28093,43.2183,0.3886
12335000,33,212.143,-28080.9,27.882,0.3862
12340000,38,241.2,-28089.3,26.2812,0.3748
12345000,48,295.604,-28086.7,39.5111,0.3814
12350000,50,314.215,-28091.1,50.3614,0.4052
12355000,46,286.094,-28083,49.3752,0.4092
12360000,43,282.221,-28097.7,36.4795,0.3858
12365000,42,272.614,-28084.8,47.7232,0.3852
12370000,40,252.089,-28088.7,40.2102,0.3888
12375000,38,231.922,-28092.7,30.533,0.3836
12380000,42,262.995,-28070,46.3338,0.3934
12385000,45,274.851,-28067.2,42.5383,0.3908
12390000,43,269.437,-28063.8,43.7649,0.3792
12395000,48,302.139,-28072.7,46.4511,0.3966
12400000,43,276.928,-28073.6,40.8145,0.4078
12405000,38,244.191,-28065,25.8071,0.3832
12410000,42,264.256,-28078,36.1358,0.3944
12415000,43,282.557,-28064.5,37.1433,0.3982
12420000,54,343.597,-28073.9,61.6073,0.3884
12425000,47,299.99,-28071.9,35.9778,0.3942
12430000,53,340.719,-28064.6,53.4448,0.401
12435000,65,402.904,-28060.4,45.749,0.4136
12440000,65,420.476,-28064.8,69.9685,0.4236
12445000,61,392.43,-28075.3,71.1181,0.4202
12450000,51,323.313,-28068.2,47.1235,0.411
12455000,54,352.282,-28053.3,49.6242,0.4014
12460000,56,358.189,-28060.3,56.8196,0.4106
12465000,49,305.373,-28071.7,55.4545,0.4112
12470000,42,268.382,-28061.1,48.5199,0.3828
12475000,37,240.67,-28069.8,35.942,0.3766
12480000,42,274.18,-28053.2,39.6346,0.3724
12485000,48,307.273,-28080.8,52.9506,0.3918
12490000,48,296.833,-28065.3,57.4653,0.3982
12495000,46,297.431,-28061.1,43.4585,0.379
12500000,46,294.342,-28054.4,41.8343,0.3748
12505000,54,354.952,-28050.4,59.9392,0.3776
12510000,63,407.782,-28050.4,64.7658,0.3978
12515000,60,396.503,-28046,56.0008,0.4122
12520000,57,368.507,-28048.5,58.6455,0.4084
12525000,54,354.293,-28048.1,48.9313,0.4034
12530000,50,321.755,-28060.1,61.7421,0.39
12535000,58,379.462,-28064.6,65.73,0.4082
12540000,59,391.061,-28068.1,52.0989,0.4158
12545000,55,362.7,-28070.6,52.0957,0.381
12550000,55,359.557,-28082.1,56.3002,0.4174
12555000,53,352.737,-28079.7,49.06,0.404
12560000,48,320.609,-28078,53.4015,0.3978
12565000,45,296.602,-28067.5,33.4126,0.4008
12570000,40,266.009,-28090.7,39.3514,0.3914
12575000,41,274.2,-28078.3,42.5504,0.3712
12580000,41,280.318,-28063.2,32.6746,0.3856
12585000,34,229.073,-28091.1,36.6837,0.3732
12590000,37,241.208,-28081.8,38.6981,0.3788
12595000,39,260.252,-28082.8,35.9885,0.386
12600000,40,264.822,-28087.8,44.5176,0.3824
12605000,35,231.74,-28101.7,40.3087,0.387
12610000,43,281.232,-28090.6,25.0844,0.375
12615000,39,248.811,-28101,32.4693,0.3832
12620000,41,277.016,-28085,40.8513,0.3818
12625000,50,314.227,-28071.6,55.4013,0.3698
12630000,58,370.961,-28086.8,55.9053,0.4014
12635000,50,327.025,-28068.1,61.2295,0.4008
12640000,50,307.376,-28084.4,46.0734,0.398
12645000,47,307.473,-28060.8,45.2126,0.4022
12650000,54,337.87,-28071.2,63.5185,0.4064
12655000,47,298.058,-28067.1,49.5711,0.3844
12660000,55,340.107,-28081.1,60.8659,0.3906
12665000,41,266.29,-28071.1,36.0705,0.3994
12670000,44,280.414,-28065.3,34.3611,0.377
12675000,54,339.773,-28053.5,39.4477,0.377
12680000,53,338.826,-28043.7,62.1149,0.4086
12685000,53,343.43,-28064.9,61.1958,0.396
12690000,57,352.798,-28062.7,51.1969,0.3886
12695000,57,354.82,-28057.9,54.847,0.3858
12700000,49,298.38,-28068.4,47.1367,0.3988
12705000,42,255.933,-28080.3,45.818,0.3792
12710000,48,294.193,-28072.2,36.6001,0.3852
12715000,46,281.419,-28078.9,45.8284,0.3744
12720000,55,342.025,-28056.5,54.694,0.3852
12725000,61,371.283,-28056.7,57.2582,0.4022
12730000,62,376.419,-28066.8,51.1614,0.4194
12735000,52,308.369,-28056.2,43.0878,0.4058
12740000,50,308.724,-28060,53.8062,0.387
12745000,49,312.414,-28071,49.0874,0.3986
12750000,40,249.585,-28078.6,45.0176,0.4084
12755000,39,246.267,-28078.9,35.3006,0.3826
12760000,46,276.978,-28078.5,39.4532,0.3664
12765000,43,272.836,-28069.9,44.0133,0.3876
12770000,43,263.324,-28081.4,49.3217,0.393
12775000,38,239.775,-28093.8,36.591,0.3878
12780000,34,216.994,-28085.1,31.6886,0.384
12785000,30,186.509,-28089.7,28.9146,0.3698
12790000,36,238.776,-28090.9,35.3209,0.3778
12795000,35,226.308,-28110.9,33.4837,0.3924
12800000,32,203.244,-28110.9,37.6564,0.3682
12805000,33,214.83,-28133.2,43.2724,0.3452
12810000,33,212.678,-28081.1,30.8187,0.3742
12815000,37,234.628,-28095.6,40.7761,0.3696
12820000,36,234.599,-28094.1,42.4854,0.3742
12825000,41,265.194,-28075,41.9885,0.397
12830000,50,313,-28090.3,50.4344,0.3888
12835000,48,304.692,-28086.3,39.9081,0.3988
12840000,51,330.379,-28098.9,53.3136,0.4002
12845000,47,309.938,-28092,48.9334,0.4032
12850000,55,356.989,-28117.7,56.2716,0.4092
12855000,56,359.799,-28102.7,56.507,0.4204
12860000,64,381.97,-28091.6,64.7796,0.4132
12865000,54,335.303,-28086.9,52.9973,0.4092
12870000,50,302.593,-28083.3,40.0465,0.4092
12875000,46,298.268,-28093.8,54.6371,0.3968
12880000,40,252.625,-28074.8,40.6644,0.4022
12885000,35,222.44,-28091.1,33.3356,0.4006
12890000,29,182.283,-28104.7,36.9902,0.374
12895000,34,213.102,-28104.5,34.032,0.3568
12900000,39,251.23,-28090.2,44.1856,0.363
12905000,43,267.847,-28098.4,47.4256,0.3668
12910000,39,252.27,-28083.5,32.1488,0.3872
12915000,44,277.686,-28078,45.6766,0.3772
12920000,51,302.706,-28081.3,56.8305,0.385
12925000,50,310.483,-28062.5,62.9347,0.3864
12930000,63,404.994,-28065.1,61.6716,0.4114
12935000,57,368.457,-28062.2,48.5522,0.4036
12940000,62,389.239,-28070.3,48.4111,0.4052
12945000,56,364.425,-28053.4,49.1496,0.4178
12950000,57,363.178,-28060.4,52.9527,0.412
12955000,49,300.068,-28066.9,45.1055,0.4054
12960000,49,308.559,-28056.4,51.5269,0.3904
12965000,51,324.217,-28053.5,51.4894,0.3984
12970000,48,311.978,-28054.2,42.8851,0.377
12975000,51,335.637,-28059.8,47.2565,0.3886
12980000,56,353.031,-28056.4,66.631,0.3952
12985000,47,293.489,-28045.6,38.5634,0.3946
12990000,46,298.149,-28056.7,52.6024,0.3874
12995000,50,313.825,-28063.5,52.1902,0.3972
13000000,50,320.487,-28055.7,58.8146,0.4052
13005000,51,320.857,-28054.8,44.9148,0.4088
13010000,56,348.411,-28049.6,42.1581,0.3996
13015000,55,334.95,-28048.5,62.57,0.4116
13020000,60,379.979,-28049.9,63.2141,0.4204
13025000,63,400.147,-28059.6,56.614,0.4206
13030000,60,355.633,-28067,64.733,0.422
13035000,51,312.556,-28052.4,64.108,0.4224
13040000,47,290.962,-28082.6,38.3279,0.3896
13045000,44,273.829,-28067.2,50.7173,0.4008
13050000,43,260.326,-28072.5,41.3221,0.3702
13055000,34,219.049,-28079.2,35.8664,0.3792
13060000,34,221.791,-28070.6,39.8103,0.3454
13065000,28,187.638,-28068.4,17.4969,0.3526
13070000,36,237.165,-28078.7,32.9339,0.365
13075000,34,219.782,-28074.5,35.7151,0.3898
13080000,37,244.67,-28088.4,39.4604,0.3776
13085000,35,225.934,-28083.2,26.2001,0.3726
13090000,42,270.805,-28090.6,46.5847,0.3968
13095000,40,253.116,-28090.5,39.1841,0.3844
13100000,51,329.776,-28081.3,45.7128,0.4036
13105000,53,337.016,-28090.8,57.3215,0.4218
13110000,45,290.158,-28080,43.0717,0.408
13115000,48,314.351,-28067.3,45.1885,0.4058
13120000,54,354.663,-28076,61.0056,0.4024
13125000,52,322.441,-28064.2,52.9512,0.4078
13130000,56,364.41,-28072,60.577,0.4054
13135000,59,376.201,-28078.3,56.2367,0.423
13140000,47,298.152,-28061.9,36.1349,0.4078
13145000,49,308.52,-28054.1,38.9715,0.374
13150000,48,303.317,-28063.3,43.9855,0.3722
13155000,49,318.965,-28067.7,58.4677,0.3916
13160000,59,379.951,-28065.5,60.4325,0.4248
13165000,59,384.072,-28074.2,55.2247,0.4206
13170000,53,349.451,-28066.7,37.0966,0.4062
13175000,52,346.58,-28077.1,55.9747,0.4022
13180000,47,296.233,-28082.7,50.4976,0.3886
13185000,47,299.324,-28078.4,56.3929,0.3806
13190000,46,293.079,-28072.5,48.4044,0.3832
13195000,47,299.85,-28062.3,44.6379,0.3874
13200000,43,271.837,-28062.8,35.541,0.392
13205000,36,229.385,-28089.4,29.0448,0.389
13210000,43,260.228,-28091.6,46.5169,0.3926
13215000,50,332.384,-28085.8,48.0786,0.3984
13220000,49,320.8,-28085.4,49.5274,0.3984
13225000,56,361.597,-28067.7,47.1095,0.401
13230000,64,400.224,-28088.3,63.8579,0.4228
13235000,56,353.407,-28094.7,56.194,0.424
13240000,52,336.6,-28070.5,58.056,0.3936
13245000,47,302.041,-28072.5,41.8028,0.3866
13250000,43,281.152,-28080.8,30.362,0.3886
13255000,50,323.359,-28072.2,59.3356,0.3918
13260000,48,320.69,-28083.5,47.6799,0.4042
13265000,47,297.729,-28083.9,47.5805,0.4126
13270000,55,359.92,-28098.5,46.4908,0.4082
13275000,48,312.018,-28091.4,60.9535,0.416
13280000,48,295.505,-28096.7,54.6796,0.4132
13285000,45,278.087,-28100.1,60.0388,0.4062
13290000,40,257.363,-28096.3,45.0149,0.3848
13295000,37,237.414,-28097.8,37.6678,0.3968
13300000,40,265.411,-28093.4,46.0407,0.3888
13305000,40,247.683,-28100.5,50.9781,0.399
13310000,38,242.754,-28103,47.3078,0.3884
13315000,36,240.047,-28098.8,27.3305,0.3816
13320000,39,249.459,-28089.6,36.2241,0.3842
13325000,41,250.824,-28097.4,36.8893,0.3742
13330000,45,275.4,-28099.2,47.2475,0.3986
13335000,55,343.646,-28093,38.0076,0.3876
13340000,56,335.858,-28082.9,45.0799,0.3966
13345000,56,344.822,-28085.8,52.6256,0.407
13350000,58,349.223,-28081.1,58.4316,0.404
13355000,54,327.601,-28076.8,59.691,0.4024
13360000,45,268.726,-28087.7,37.4691,0.3978
13365000,35,208.915,-28090.6,31.4506,0.3728
13370000,41,260.98,-28112.5,43.2874,0.3732
13375000,40,248,-28104.4,39.5046,0.384
13380000,43,263.155,-28092,50.5149,0.4052
13385000,31,191.683,-28089.6,28.9908,0.3664
13390000,34,209.157,-28094.9,36.8853,0.3506
13395000,41,256.761,-28099.8,34.4167,0.3748
13400000,43,264.946,-28091.3,41.6251,0.3798
13405000,42,259.893,-28090.9,44.7142,0.3778
13410000,45,284.662,-28082.7,43.414,0.366
13415000,42,250.57,-28100.5,39.4844,0.391
13420000,36,220.014,-28097.6,32.2391,0.3856
13425000,37,220.149,-28084.9,28.1066,0.3816
13430000,47,283.606,-28088.2,40.1959,0.3904
13435000,41,253.51,-28099.5,51.5587,0.3742
13440000,44,281.497,-28084.7,31.6765,0.4008
13445000,35,231.509,-28095,44.0081,0.3802
13450000,41,264.129,-28079.2,41.0888,0.397
13455000,49,297.546,-28095.1,38.4004,0.3962
13460000,40,251.434,-28102.5,37.5685,0.4024
13465000,41,263.1,-28095.6,52.7381,0.383
13470000,41,254.148,-28093,43.3335,0.395
13475000,38,241.282,-28094.6,43.6114,0.393
13480000,39,246.255,-28099.8,38.7854,0.3852
13485000,31,199.22,-28094.2,31.1441,0.3756
13490000,36,224.972,-28123.9,28.4003,0.3696
13495000,38,239.533,-28102.3,39.2557,0.388
13500000,38,233.312,-28115.6,42.5757,0.3776
13505000,39,240.116,-28104,34.9861,0.3918
13510000,37,216.37,-28095.4,44.2312,0.388
13515000,43,250.383,-28105.6,55.723,0.4002
13520000,40,248.704,-28097.6,43.5118,0.3758
13525000,36,223.279,-28090.4,34.1671,0.3744
13530000,34,201.887,-28091.1,32.8225,0.3622
13535000,41,256.841,-28105,49.0862,0.3714
13540000,40,240.042,-28103.8,33.6296,0.4032
13545000,46,268.687,-28100.5,45.1729,0.402
13550000,45,273.144,-28103.9,54.1523,0.407
13555000,41,248.512,-28092.5,37.6035,0.4006
13560000,33,200.136,-28091.6,29.5633,0.3788
13565000,35,218.561,-28092.4,38.343,0.3928
13570000,41,253.471,-28098,45.2864,0.3986
13575000,41,263.735,-28086.5,40.9319,0.3866
13580000,38,233.424,-28097.1,44.452,0.3842
13585000,41,265.975,-28088.3,42.2687,0.3844
13590000,44,272.428,-28089.3,51.5598,0.4066
13595000,47,286.4,-28087.7,45.6312,0.413
13600000,42,271.395,-28096.1,45.4062,0.3894
13605000,38,244.62,-28082.6,32.0316,0.3772
13610000,34,206.96,-28106.5,38.1091,0.3888
13615000,30,196.514,-28108.2,28.8884,0.357
13620000,30,195.928,-28105.1,31.973,0.3586
13625000,35,235.223,-28111.7,34.3807,0.3678
13630000,35,223.526,-28118.4,33.8224,0.3922
13635000,25,169.601,-28092.5,24.9933,0.3532
13640000,28,184.363,-28099.1,37.5096,0.3572
13645000,29,190.162,-28106.3,22.808,0.3642
13650000,26,168.949,-28112.9,24.2969,0.37
13655000,25,159.318,-28116.1,38.3222,0.3476
13660000,34,229.299,-28120.9,39.7766,0.3584
13665000,36,228.863,-28098.9,32.021,0.3882
13670000,37,235.725,-28101.4,37.8101,0.3744
13675000,41,269.986,-28109.5,44.0353,0.373
13680000,38,239.674,-28110.9,38.7895,0.4068
13685000,36,239.975,-28127.4,38.072,0.3934
13690000,25,165.303,-28117.9,27.7807,0.3822
13695000,29,189.706,-28103,24.5355,0.3688
13700000,31,210.506,-28121.4,31.6118,0.386
13705000,37,248.698,-28111.2,36.5655,0.3758
13710000,41,262.558,-28098.8,59.8,0.3902
13715000,38,247.439,-28103.6,34.5711,0.3954
13720000,42,267.449,-28106.3,48.2807,0.3812
13725000,49,303.646,-28097.5,57.0771,0.406
13730000,44,277.213,-28116.3,44.3489,0.4018
13735000,46,296.539,-28105.4,53.0699,0.3768
13740000,43,264.346,-28098.2,39.6952,0.388
13745000,45,280.17,-28085.8,50.8702,0.394
13750000,42,267.099,-28093.5,40.2135,0.3814
13755000,46,293.219,-28114,49.7355,0.403
13760000,39,243.163,-28102.6,56.3405,0.4052
13765000,38,248.936,-28097.8,37.7868,0.3822
13770000,48,299.673,-28091,37.5092,0.374
13775000,49,318.004,-28081.6,42.926,0.3936
13780000,48,305.491,-28080,54.0548,0.4054
13785000,51,325.197,-28082.3,54.0709,0.3962
13790000,48,298.874,-28087.7,43.132,0.3922
13795000,50,318.952,-28080,44.4978,0.3846
13800000,51,316.869,-28077.8,44.9386,0.378
13805000,53,326.725,-28075,48.9203,0.3882
13810000,46,283.728,-28073.2,49.1552,0.3908
13815000,45,279.611,-28076.3,43.5664,0.3746
13820000,45,289.949,-28069.7,61.4407,0.3986
13825000,43,273.662,-28068.4,37.0808,0.3924
13830000,46,307.949,-28072.9,40.9546,0.374
13835000,50,318.586,-28053.8,52.6309,0.3914
13840000,53,333.88,-28042.5,61.176,0.3862
13845000,48,317.675,-28050.3,57.5272,0.3756
13850000,49,325.588,-28060.9,44.42,0.3858
13855000,53,342.725,-28079.4,55.6939,0.4052
13860000,54,343.008,-28081.3,54.5332,0.4056
13865000,49,310.477,-28073.8,47.1276,0.4192
13870000,50,322.534,-28075.9,54.4985,0.3936
13875000,46,293.705,-28079.1,65.6586,0.3934
13880000,45,289.134,-28080.2,39.0816,0.4076
13885000,41,261.277,-28066.9,46.4267,0.38
13890000,40,253.914,-28065,32.9755,0.3868
13895000,42,253.934,-28081.7,48.8185,0.3866
13900000,48,300.711,-28061.1,60.9345,0.4002
13905000,48,292.964,-28068.2,42.9895,0.391
13910000,57,351.918,-28056.5,55.3986,0.4252
13915000,59,360.666,-28064.7,57.0945,0.38
13920000,64,398.196,-28076.3,70.157,0.4042
13925000,56,349.074,-28068.5,60.6491,0.4072
13930000,53,325.365,-28077.8,53.3927,0.4142
13935000,40,246.132,-28079.6,35.76,0.3892
13940000,43,268.839,-28067.6,42.5944,0.3732
13945000,42,257.586,-28080.1,35.0226,0.3684
13950000,43,267.721,-28077,51.2419,0.3814
13955000,49,316.569,-28083.9,41.9851,0.3694
13960000,42,271.28,-28079.9,41.8294,0.3924
13965000,36,234.241,-28089,41.6059,0.3982
13970000,35,236.403,-28076.8,29.0075,0.36
13975000,47,303.144,-28079.7,44.9692,0.3948
13980000,45,288.808,-28077.7,46.0655,0.4126
13985000,41,269.214,-28085.3,37.0792,0.4056
13990000,43,272.783,-28100.7,37.2374,0.3904
13995000,41,258.464,-28087.5,35.7757,0.3832
14000000,44,285.289,-28090.8,47.6314,0.3826
14005000,48,289.687,-28091.6,42.9222,0.3852
14010000,47,296.637,-28066.8,42.7251,0.401
14015000,47,302.384,-28077.5,48.7055,0.3838
14020000,41,260.565,-28087.9,36.0109,0.4
14025000,48,304.95,-28084.3,56.1507,0.3964
14030000,46,288.591,-28064.8,37.1528,0.3878
14035000,49,304.643,-28072,43.8558,0.4004
14040000,51,326.343,-28069.6,48.0936,0.4128
