,tiplabel,Genus,Family,lambda_ClaDS,Order,BodyLength_mm,BodyMass_g,Nocturnality,Verticality,Longitude,Latitude,TempSeasonality,RangeSize,AnnuMeanTemp,AnnuPrecip,PrecipSeasonality,Elevation,Afrotropic,Australasia,IndoMalay,Nearctic,Neotropic,Oceania,Palearctic,lambda_BAMM
1701,Cryptotriton_wakei,Cryptotriton,Plethodontidae,0.096644702,Caudata,80,1.59,1,0.75,-88.69698348,15.36859468,1431.150928,1,233.2928315,1981.823832,51.71281826,437.2335667,0,0,0,0,1,0,0,0.136566963
1702,Ctenophryne_aequatorialis,Ctenophryne,Microhylidae,0.037020306,Anura,37,4,1,0.5,-79.03054544,-3.400322374,446.0962391,4,171.677407,1215.783019,50.08691124,1774.547443,0,0,0,0,1,0,0,0.038533202
1703,Ctenophryne_aterrima,Ctenophryne,Microhylidae,0.036370989,Anura,70,23,1,0.25,-76.69674832,4.716338289,307.3128279,47,232.2501313,3582.037968,36.21852731,577.8173653,0,0,0,0,1,0,0,0.038758964
1704,Ctenophryne_barbatula,Ctenophryne,Microhylidae,0.037452236,Anura,27,1.79,0.5,0.5,-75.25107299,-10.24940326,720.8717213,1,202.8067623,2246.280738,42.54603825,1300.783641,0,0,0,0,1,0,0,0.038618565
1705,Ctenophryne_carpish,Ctenophryne,Microhylidae,0.035011119,Anura,34.5,3.4,1,0.5,-76.91480481,-7.94943529,553.3598943,5,158.2797343,1872.55508,42.24604468,2253.032458,0,0,0,0,1,0,0,0.03878431
1706,Ctenophryne_geayi,Ctenophryne,Microhylidae,0.037785702,Anura,50.33,3.8,0.5,0.25,-63.34349214,-3.216807917,596.1584635,546,249.958898,2398.273558,48.05006504,203.5581525,0,0,0,0,1,0,0,0.038372937
1707,Ctenophryne_minor,Ctenophryne,Microhylidae,0.035068701,Anura,30,2.06,0.5,0.5,-77.46307112,2.858704229,254.3536328,1,253.1116248,8264.203831,15.28599736,96.69402778,0,0,0,0,1,0,0,0.038443649
1708,Cycloramphus_acangatan,Cycloramphus,Cycloramphidae,0.04766014,Anura,48.1,9.31,1,0.5,-47.47878491,-23.89757327,2395.696418,5,200.4114972,1542.235392,47.42751067,616.5875318,0,0,0,0,1,0,0,0.054360393
1709,Cycloramphus_asper,Cycloramphus,Cycloramphidae,0.046615214,Anura,54,12.79,1,0.25,-49.07494468,-27.26681794,3037.580318,6,188.4238075,1678.807643,26.23276115,456.0060474,0,0,0,0,1,0,0,0.053237184
1710,Cycloramphus_bandeirensis,Cycloramphus,Cycloramphidae,0.046545131,Anura,45,8.24,0.5,0.5,-41.79488765,-20.4476857,1876.725651,1,214.7585938,1252.699219,72.53977865,670.9758464,0,0,0,0,1,0,0,0.053206807
1711,Cycloramphus_bolitoglossus,Cycloramphus,Cycloramphidae,0.047811162,Anura,45,8.31,1,0.5,-49.21315979,-26.46515627,2977.427752,8,182.2590299,1635.691133,25.37835526,657.9128194,0,0,0,0,1,0,0,0.054360393
1712,Cycloramphus_boraceiensis,Cycloramphus,Cycloramphidae,0.048892581,Anura,60.76,21.62,1,0.5,-44.14927596,-22.91372763,2040.753483,8,210.5824904,1579.210559,55.67124538,517.9622168,0,0,0,0,1,0,0,0.05326587
1713,Cycloramphus_brasiliensis,Cycloramphus,Cycloramphidae,0.047050447,Anura,77.8,41.26,1,0.5,-43.66866561,-22.35675374,2063.065885,3,212.892988,1500.062774,64.14150505,615.747728,0,0,0,0,1,0,0,0.053240161
1714,Cycloramphus_carvalhoi,Cycloramphus,Cycloramphidae,0.045056627,Anura,62,21.64,1,0.5,-44.63607728,-22.3610078,2073.095385,1,193.1574359,1650.543846,67.82288462,977.1151282,0,0,0,0,1,0,0,0.053178337
1715,Cycloramphus_catarinensis,Cycloramphus,Cycloramphidae,0.048466753,Anura,56,15,1,0.5,-48.86234366,-27.88551822,2957.056795,1,198.9634255,1700.826346,30.52378828,111.6191483,0,0,0,0,1,0,0,0.05408095
1716,Cycloramphus_cedrensis,Cycloramphus,Cycloramphidae,0.052840029,Anura,50,9.27,1,0.5,-49.03808552,-26.64205261,3024.650455,2,192.6630947,1682.255341,25.06946728,446.765965,0,0,0,0,1,0,0,0.054082247
1717,Cycloramphus_diringshofeni,Cycloramphus,Cycloramphidae,0.05036572,Anura,31,3.6,1,0.5,-49.08235195,-26.5010914,2996.614704,4,192.894851,1684.31508,25.64729582,453.42479,0,0,0,0,1,0,0,0.053767818
1718,Cycloramphus_dubius,Cycloramphus,Cycloramphidae,0.048936597,Anura,60.3,19.64,1,0.5,-46.65663791,-23.8824713,2208.803724,2,199.1233928,1754.396906,48.34404727,672.0713781,0,0,0,0,1,0,0,0.053843289
1719,Cycloramphus_duseni,Cycloramphus,Cycloramphidae,0.0466352,Anura,49,9.3,1,0.5,-48.93317424,-25.3667247,2782.250225,2,202.3104036,2065.90215,37.46300825,270.0637113,0,0,0,0,1,0,0,0.053229737
1720,Cycloramphus_eleutherodactylus,Cycloramphus,Cycloramphidae,0.046703707,Anura,58.3,19.5,1,0.5,-45.2117349,-22.3747192,2104.188146,21,203.0833076,1533.566884,63.41817068,773.8886906,0,0,0,0,1,0,0,0.05312468
1721,Cycloramphus_faustoi,Cycloramphus,Cycloramphidae,0.046676658,Anura,48,10.1,1,0.25,-45.42063439,-23.91418949,2108.238005,1,202.7218729,1629.371195,50.41884514,533.2694656,0,0,0,0,1,0,0,0.053174098
1722,Cycloramphus_fuliginosus,Cycloramphus,Cycloramphidae,0.048184569,Anura,64.3,21.9,1,0.5,-40.77381678,-19.26623375,1703.664457,25,236.351426,1282.533023,46.43260506,235.2299832,0,0,0,0,1,0,0,0.053257758
1723,Cycloramphus_granulosus,Cycloramphus,Cycloramphidae,0.047986727,Anura,47,9.1,1,0.5,-45.09134284,-22.94557489,2084.183997,4,199.1420364,1649.514638,57.85646958,703.1494141,0,0,0,0,1,0,0,0.053052076
1724,Cycloramphus_izecksohni,Cycloramphus,Cycloramphidae,0.049068826,Anura,44,7.011,1,0.5,-49.07954094,-26.18008539,2710.040155,5,191.4115699,1714.066268,34.07968461,606.9510069,0,0,0,0,1,0,0,0.053148057
1725,Cycloramphus_juimirim,Cycloramphus,Cycloramphidae,0.046831267,Anura,40,4.4,1,0.5,-47.25025769,-24.50105397,2485.661742,1,216.8144796,1886.296242,41.14692031,135.5839962,0,0,0,0,1,0,0,0.053234099
1726,Cycloramphus_lithomimeticus,Cycloramphus,Cycloramphidae,0.045628745,Anura,31.7,3.7,1,0.5,-43.89787517,-22.86620728,2040.81887,2,223.329231,1416.183738,58.77276096,394.3661474,0,0,0,0,1,0,0,0.053229961
1727,Cycloramphus_lutzorum,Cycloramphus,Cycloramphidae,0.049527513,Anura,58,19.2,1,0.5,-46.54492254,-23.95454643,2344.035641,11,205.4468212,1767.223241,47.69874294,455.3776935,0,0,0,0,1,0,0,0.053194724
1728,Cycloramphus_migueli,Cycloramphus,Cycloramphidae,0.050450685,Anura,42.1,5.3,1,0.5,-39.29553289,-14.84128831,1331.945169,1,238.5800615,1327.673267,23.86357118,220.5518817,0,0,0,0,1,0,0,0.054065595
1729,Cycloramphus_mirandaribeiroi,Cycloramphus,Cycloramphidae,0.047792903,Anura,68.6,28.9,1,0.25,-48.86004818,-25.24622905,2767.703084,1,206.3370719,2136.535349,39.27558582,180.2333647,0,0,0,0,1,0,0,0.053284863
1730,Cycloramphus_ohausi,Cycloramphus,Cycloramphidae,0.047432653,Anura,41.6,5.2,1,0.5,-43.04475734,-22.38457183,2032.74966,2,220.0320556,1458.942434,60.91859495,477.5680559,0,0,0,0,1,0,0,0.053181448
1731,Cycloramphus_organensis,Cycloramphus,Cycloramphidae,0.043169585,Anura,33.3,3.4,1,0.5,-43.05218656,-22.47275292,2071.846716,1,219.6137224,1442.733581,63.75212169,496.0969872,0,0,0,0,1,0,0,0.053224029
1732,Cycloramphus_rhyakonastes,Cycloramphus,Cycloramphidae,0.046959816,Anura,56.4,15.2,1,0.5,-48.9678298,-25.21450988,2799.929979,2,197.4166238,1980.058642,35.26010625,379.2383215,0,0,0,0,1,0,0,0.053024093
1733,Cycloramphus_semipalmatus,Cycloramphus,Cycloramphidae,0.044490975,Anura,50.9,9.45,1,0.5,-46.33021039,-23.65341316,2191.389995,5,200.2848067,1694.485521,49.06793971,630.6407561,0,0,0,0,1,0,0,0.053277931
1734,Cycloramphus_stejnegeri,Cycloramphus,Cycloramphidae,0.046581348,Anura,56,15.1,1,0.5,-43.04576391,-22.37537209,2031.516347,2,220.0452519,1459.45374,60.82921165,476.9835627,0,0,0,0,1,0,0,0.053186641
1735,Cycloramphus_valae,Cycloramphus,Cycloramphidae,0.052508341,Anura,40,4.42,1,0.5,-49.75397164,-28.73105527,3155.931261,3,182.4256476,1626.945627,20.93002854,447.9428749,0,0,0,0,1,0,0,0.053826255
1736,Cyclorana_alboguttata,Cyclorana,Hylidae,0.086575812,Anura,75,30.84,1,0.25,145.7972812,-21.82488589,3970.657991,141,230.8766645,769.9581028,75.45657118,259.5169143,0,1,0,0,0,0,0,0.07024439
1737,Cyclorana_australis,Cyclorana,Hylidae,0.084361274,Anura,73.73,45.94,1,0.25,131.5911753,-16.82136841,3258.711932,138,268.4909608,764.7461356,110.0248197,189.9722706,0,1,0,0,0,0,0,0.070328659
1738,Cyclorana_brevipes,Cyclorana,Hylidae,0.088325584,Anura,45,7.07,1,0.25,148.4069682,-25.56190051,4742.952068,91,211.3441963,647.7330385,50.53809723,301.8766171,0,1,0,0,0,0,0,0.070292791
1739,Cyclorana_cryptotis,Cyclorana,Hylidae,0.087330011,Anura,44,5.22,1,0.25,133.4410328,-16.91658354,3394.148022,52,268.3500369,685.1160038,112.6337417,185.498417,0,1,0,0,0,0,0,0.070284973
1740,Cyclorana_cultripes,Cyclorana,Hylidae,0.094633407,Anura,41,5.11,1,0.25,134.518041,-18.70965725,4304.127028,49,263.1468831,492.5023714,103.467845,250.1456767,0,1,0,0,0,0,0,0.070291884
1741,Cyclorana_longipes,Cyclorana,Hylidae,0.09107158,Anura,46.62,10.54,1,0.25,135.7270578,-16.57396068,2841.938072,165,262.1950383,914.5422162,109.9949226,190.4999299,0,1,0,0,0,0,0,0.070349648
1742,Cyclorana_maculosa,Cyclorana,Hylidae,0.097715828,Anura,55,7.18,1,0.25,134.1504185,-19.85071114,4851.023993,61,255.0027608,425.9121923,94.52070351,331.6206102,0,1,0,0,0,0,0,0.070378552
1743,Cyclorana_maini,Cyclorana,Hylidae,0.096027873,Anura,46,4.27,1,0.25,124.9387675,-24.65744203,5841.42719,168,235.4256072,275.1462928,60.80096392,428.1244778,0,1,0,0,0,0,0,0.07037089
1744,Cyclorana_manya,Cyclorana,Hylidae,0.093966395,Anura,30,1.63,1,0.25,142.730121,-14.01796849,1654.184037,11,260.2956156,1369.357744,116.7634283,83.99513795,0,1,0,0,0,0,0,0.070300474
1745,Cyclorana_novaehollandiae,Cyclorana,Hylidae,0.081777687,Anura,81,32.79,1,0.25,145.4999738,-22.76248898,4413.675633,162,230.9149508,666.6335736,71.73973629,243.9053685,0,1,0,0,0,0,0,0.070343151
1746,Cyclorana_platycephala,Cyclorana,Hylidae,0.08297275,Anura,60,21.9,1,0.25,143.5370886,-29.37856947,5991.185462,183,215.7200564,307.2925782,42.58424028,263.5743574,0,1,0,0,0,0,0,0.070050058
1747,Cyclorana_vagitus,Cyclorana,Hylidae,0.087855526,Anura,45,7.5,1,0.5,128.8163058,-15.85685103,2820.60266,11,280.0987704,788.4782453,116.1770877,111.3268671,0,1,0,0,0,0,0,0.070296087
1748,Cyclorana_verrucosa,Cyclorana,Hylidae,0.090798606,Anura,45,8.7,1,0.25,146.9861427,-29.85151886,5821.018551,51,197.9344565,432.1228449,27.05502784,215.5933201,0,1,0,0,0,0,0,0.070313935
1749,Cynops_chenggongensis,Cynops,Salamandridae,0.076669718,Caudata,106.2,11,1,0.5,101.5011967,24.11925741,3881.167677,1,179.6255051,1025.900189,75.74122475,1530.959438,0,0,1,0,0,0,0,0.093595424
1750,Cynops_cyanurus,Cynops,Salamandridae,0.080962228,Caudata,99.5,7.6,1,0.5,102.7748659,25.1104988,4429.729452,14,153.9203647,984.776089,84.08152655,1900.990332,0,0,0.142857143,0,0,0,0.857142857,0.093650164
1751,Cynops_ensicauda,Cynops,Salamandridae,0.077278901,Caudata,179,27.63,1,0.25,127.9661129,26.49513812,4338.870981,5,222.5111591,2512.726243,32.75135714,6.464609818,0,0,1,0,0,0,0,0.093644872
1752,Cynops_fudingensis,Cynops,Salamandridae,0.078487774,Caudata,94.9,8.9,1,0.5,120.1719163,27.12458975,6728.359012,1,182.0456017,1557.383297,49.48853211,110.7658642,0,0,1,0,0,0,0,0.093619781
1753,Cynops_glaucus,Cynops,Salamandridae,0.076831692,Caudata,95.9,8.72,1,0.5,115.8,23.66961716,5538.044289,4,210.7476574,1700.120458,62.43484987,255.481265,0,0,1,0,0,0,0,0.093585611
1754,Cynops_orientalis,Cynops,Salamandridae,0.076771012,Caudata,98,8.9,1,0.5,116.8727616,28.69116516,7831.53482,66,174.7746097,1519.010719,54.44237369,258.2266971,0,0,0.515151515,0,0,0,0.484848485,0.093628078
1755,Cynops_orphicus,Cynops,Salamandridae,0.085208263,Caudata,94,8.9,1,0.5,115.8872111,23.61351066,5510.802229,3,211.0781921,1688.803062,62.5791261,250.6546093,0,0,1,0,0,0,0,0.093652403
1756,Cynops_pyrrhogaster,Cynops,Salamandridae,0.079195104,Caudata,140,6.7,1,0.5,137.930148,36.58435651,7751.856693,55,132.4572396,1782.003662,41.25709388,322.6796923,0,0,0.036363636,0,0,0,0.963636364,0.093564425
1757,Cynops_wolterstorffi,Cynops,Salamandridae,0.077709235,Caudata,152,20.84,1,0.5,102.6770477,24.8403413,4295.917235,1,153.8527778,922.6587121,86.43314394,2013.866193,0,0,0,0,0,0,1,0.093614803
1758,Dasypops_schirchi,Dasypops,Microhylidae,0.038008954,Anura,63.6,15,1,0.5,-39.87226795,-18.59591897,1587.091773,4,248.218427,1251.932346,42.16049398,61.6340054,0,0,0,0,1,0,0,0.038335953
1759,Dendrobates_auratus,Dendrobates,Dendrobatidae,0.048899538,Anura,42,3.99,0,0.5,-80.40675076,8.682282915,390.1181276,34,245.8510942,2948.549871,49.60208647,228.5366397,0,0,0,0,0.941176471,0.058823529,0,0.050283262
1760,Dendrobates_leucomelas,Dendrobates,Dendrobatidae,0.047789013,Anura,37.5,2.99,0,0.5,-63.58991867,4.242869284,579.7606163,87,244.6069173,2450.304465,49.82765376,326.2658333,0,0,0,0,1,0,0,0.050191314
1761,Dendrobates_nubeculosus,Dendrobates,Dendrobatidae,0.047992861,Anura,24.5,1.05,0,0.5,-58.53057604,5.971124456,477.2375981,1,250.8555914,2492.977859,36.07882567,58.04197917,0,0,0,0,1,0,0,0.050169606
1762,Dendrobates_tinctorius,Dendrobates,Dendrobatidae,0.046620017,Anura,50,6.31,0,0.75,-55.35354362,1.724591199,862.9568315,62,253.0110104,2245.800242,53.31768954,224.7276907,0,0,0,0,1,0,0,0.050081275
1763,Dendrobates_truncatus,Dendrobates,Dendrobatidae,0.048085984,Anura,31,1.7,0,0.5,-75.1807122,6.655224574,297.1297757,19,234.9518576,2310.813454,44.53259492,660.1855549,0,0,0,0,1,0,0,0.050307101
1764,Dendrobatorana_dorsalis,Dendrobatorana,Rhacophoridae,0.053721071,Anura,25,1.3,1,1,-53.39061,-29.5344637,3891.46093,2,188.0811128,1726.702182,11.05022852,350.2575399,0,0,0,0,1,0,0,0.065904545
1765,Dendrophryniscus_berthalutzae,Dendrophryniscus,Bufonidae,0.057936118,Anura,24,1,1,0.5,-49.33661312,-27.52607341,3075.305161,8,183.7024425,1638.575174,23.83427823,533.1022663,0,0,0,0,1,0,0,0.080799554
1766,Dendrophryniscus_brevipollicatus,Dendrophryniscus,Bufonidae,0.058688244,Anura,22.8,0.79,1,1,-43.74189128,-22.68371771,2015.624009,14,215.2780414,1497.719838,55.09243931,472.2181053,0,0,0,0,1,0,0,0.080879948
1767,Dendrophryniscus_carvalhoi,Dendrophryniscus,Bufonidae,0.057876533,Anura,19,0.57,1,0.5,-40.48996353,-19.54630583,1699.361908,2,236.8035566,1222.993417,58.58826011,229.1447063,0,0,0,0,1,0,0,0.080998289
1768,Dendrophryniscus_krausae,Dendrophryniscus,Bufonidae,0.058444328,Anura,24,1,1,0.75,-50.16514944,-29.21200203,3373.830084,2,164.8566123,1690.2539,15.18049578,784.3170262,0,0,0,0,1,0,0,0.080789588
1769,Dendrophryniscus_leucomystax,Dendrophryniscus,Bufonidae,0.055771946,Anura,25,1.1,1,0.5,-46.15201042,-23.87337508,2321.995243,15,208.3444897,1729.636795,49.09158489,443.2329891,0,0,0,0,1,0,0,0.080747568
1770,Dendrophryniscus_oreites,Dendrophryniscus,Bufonidae,0.059734405,Anura,25,1.1,0,1,-39.42445,-15.2523026,1331.945169,1,238.5800615,1327.673267,23.86357118,220.5518817,0,0,0,0,1,0,0,0.080750058
1771,Dendrophryniscus_organensis,Dendrophryniscus,Bufonidae,0.06091703,Anura,23.8,0.99,1,1,-42.96643,-22.41229364,1981.910152,2,220.5760314,1480.01947,57.23404381,453.4741259,0,0,0,0,1,0,0,0.08100814
1772,Dendrophryniscus_proboscideus,Dendrophryniscus,Bufonidae,0.05798142,Anura,41.3,9.4,1,0.5,-38.39149167,-12.90855349,1375.59008,3,241.3849662,1326.149516,40.70119802,226.6996184,0,0,0,0,1,0,0,0.080720213
1773,Dendrophryniscus_skuki,Dendrophryniscus,Bufonidae,0.058667941,Anura,26.2,1.28,1,0.5,-39.03060573,-14.27989736,1260.812492,2,240.8714862,1592.469118,18.22931364,224.1195623,0,0,0,0,1,0,0,0.080994903
1774,Dendrophryniscus_stawiarskyi,Dendrophryniscus,Bufonidae,0.057713419,Anura,22,0.87,1,0.5,-51.42055146,-26.25941241,3288.123072,1,167.6531095,1858.217351,14.74253731,1005.797295,0,0,0,0,1,0,0,0.080758334
1775,Dendropsophus_acreanus,Dendropsophus,Hylidae,0.066252593,Anura,41.7,5.1,1,0.75,-64.83227724,-11.05821916,819.7489735,117,250.7910921,1923.993747,58.56313708,194.3891525,0,0,0,0,1,0,0,0.06830824
1776,Dendropsophus_amicorum,Dendropsophus,Hylidae,0.065758778,Anura,22.6,0.8,1,0.5,-70.80305018,10.47807215,690.5897541,1,253.7622951,909.0215847,57.62684426,591.2019467,0,0,0,0,1,0,0,0.068430396
1777,Dendropsophus_anataliasiasi,Dendropsophus,Hylidae,0.06271798,Anura,23,0.9,1,0.5,-50.40424017,-9.954652505,1003.482809,62,258.2591248,1787.609337,74.27425345,280.796632,0,0,0,0,1,0,0,0.068489028
1778,Dendropsophus_anceps,Dendropsophus,Hylidae,0.067954401,Anura,42,5.25,1,1,-41.21901288,-19.26657637,1762.254768,33,231.6461233,1256.621493,55.49805374,352.3802658,0,0,0,0,1,0,0,0.068590601
1779,Dendropsophus_aperomeus,Dendropsophus,Hylidae,0.062727233,Anura,25,1,1,0.5,-77.10152216,-7.161851409,584.375186,11,186.2666353,2012.606808,33.04130482,1628.85648,0,0,0,0,1,0,0,0.067822974
1780,Dendropsophus_araguaya,Dendropsophus,Hylidae,0.068137498,Anura,20.5,0.58,1,0.5,-53.09766366,-17.12331264,1192.2048,1,235.5086,1652.1914,73.2644,670.8266,0,0,0,0,1,0,0,0.068464468
1781,Dendropsophus_battersbyi,Dendropsophus,Hylidae,0.064046748,Anura,33,2.1,1,0.5,-66.89828038,10.49595343,545.2433756,1,244.4029228,1346.296933,53.57587924,408.4811475,0,0,0,0,1,0,0,0.068369091
1782,Dendropsophus_berthalutzae,Dendropsophus,Hylidae,0.06575853,Anura,24,0.86,1,1,-44.64605576,-23.22989408,2173.747785,29,215.9532475,1593.668279,49.19373163,346.1317999,0,0,0,0,1,0,0,0.068354501
1783,Dendropsophus_bifurcus,Dendropsophus,Hylidae,0.064405325,Anura,35,2.09,1,0.75,-69.88248826,-8.99596209,810.3082283,153,247.3264613,2173.53673,43.51264812,239.2815321,0,0,0,0,1,0,0,0.068551045
1784,Dendropsophus_bipunctatus,Dendropsophus,Hylidae,0.069638163,Anura,27.5,1.05,1,1,-39.29947991,-15.49799212,1478.23615,40,243.3569825,1272.863528,42.3076884,193.0274614,0,0,0,0,1,0,0,0.068437379
1785,Dendropsophus_bogerti,Dendropsophus,Hylidae,0.064743203,Anura,33.5,2.1,1,0.5,-75.54901551,6.744940121,265.9171601,2,191.2991129,2690.909256,40.00202243,1469.1004,0,0,0,0,1,0,0,0.06841832
1786,Dendropsophus_bokermanni,Dendropsophus,Hylidae,0.061964667,Anura,28,0.3,1,0.75,-71.9394176,-6.661782332,496.1224291,112,247.0831411,2361.982862,38.78369988,227.8466162,0,0,0,0,1,0,0,0.068405673
1787,Dendropsophus_branneri,Dendropsophus,Hylidae,0.069038868,Anura,23.6,1,1,1,-40.70239707,-10.10124987,1290.878691,129,252.561493,1038.304658,75.15871156,353.2332717,0,0,0,0,1,0,0,0.068353022
1788,Dendropsophus_brevifrons,Dendropsophus,Hylidae,0.067881752,Anura,22,0.8,1,0.75,-73.19762232,-4.316025908,520.4520676,177,248.8839932,2594.275348,36.93635718,198.8991063,0,0,0,0,1,0,0,0.068631574
1789,Dendropsophus_cachimbo,Dendropsophus,Hylidae,0.064393031,Anura,24.2,0.99,1,0.5,-54.95228037,-9.348082711,868.7467631,2,243.8650611,2382.337988,70.00667489,380.2118146,0,0,0,0,1,0,0,0.068259199
1790,Dendropsophus_carnifex,Dendropsophus,Hylidae,0.073574291,Anura,32.5,2,1,0.75,-78.76659373,-0.165125618,282.1505071,4,138.7932956,1750.273399,39.29099732,2401.248319,0,0,0,0,1,0,0,0.068765441
1791,Dendropsophus_cerradensis,Dendropsophus,Hylidae,0.061355864,Anura,19.3,0.48,1,0.5,-53.73930553,-20.37532354,1903.994727,1,240.385612,1434.302018,57.45104167,458.3058919,0,0,0,0,1,0,0,0.068354288
1792,Dendropsophus_coffeus,Dendropsophus,Hylidae,0.065530441,Anura,26,1.1,1,0.75,-67.49941665,-15.87852145,1433.040533,1,182.9941333,1493.972733,54.98633333,1676.1915,0,0,0,0,1,0,0,0.068331406
1793,Dendropsophus_columbianus,Dendropsophus,Hylidae,0.060713953,Anura,35.4,2.05,1,0.5,-76.21851333,3.759112448,220.9029347,6,187.3946595,2651.598535,30.63892793,1603.219151,0,0,0,0,1,0,0,0.068510259
1794,Dendropsophus_cruzi,Dendropsophus,Hylidae,0.061138471,Anura,19.85,0.53,1,0.5,-49.32424968,-14.27079046,1137.645701,48,248.5033683,1602.759419,79.8293267,531.5471721,0,0,0,0,1,0,0,0.068468016
1795,Dendropsophus_decipiens,Dendropsophus,Hylidae,0.073906143,Anura,21,0.68,1,1,-40.50768883,-12.02770849,1445.190283,123,248.0521129,1093.834852,72.31629833,376.5454221,0,0,0,0,1,0,0,0.068791204
1796,Dendropsophus_delarivai,Dendropsophus,Hylidae,0.074983077,Anura,21.7,0.6,1,0.75,-67.80708251,-14.25748641,1206.027791,18,227.04467,1852.172311,54.13031887,749.2954657,0,0,0,0,1,0,0,0.068533905
1797,Dendropsophus_dutrai,Dendropsophus,Hylidae,0.064099641,Anura,38.1,2.72,1,1,-36.92951567,-10.07327322,1316.8048,5,255.0303434,1063.845501,58.43082472,172.4310832,0,0,0,0,1,0,0,0.068311695
1798,Dendropsophus_ebraccatus,Dendropsophus,Hylidae,0.066197801,Anura,37,0.92,1,0.75,-76.53523945,5.156196389,472.9393504,72,235.3849114,3369.84475,40.74642018,504.7016363,0,0,0,0,1,0,0,0.068263866
1799,Dendropsophus_elegans,Dendropsophus,Hylidae,0.065406776,Anura,22,0.86,1,1,-41.85156805,-17.73855247,1744.215673,91,225.2147179,1251.810186,60.81438443,507.7726999,0,0,0,0,1,0,0,0.06830504
1800,Dendropsophus_elianeae,Dendropsophus,Hylidae,0.072551546,Anura,24,1.1,1,1,-53.42327645,-22.24452408,2472.53488,28,232.0692547,1405.630199,43.6225326,378.4181851,0,0,0,0,1,0,0,0.068790426
1801,Dendropsophus_frosti,Dendropsophus,Hylidae,0.077030001,Anura,28.8,1.7,1,1,-69.94929,-4.106705426,398.6223401,2,250.6626507,2820.681592,24.07319962,103.2190924,0,0,0,0,1,0,0,0.068491627
1802,Dendropsophus_garagoensis,Dendropsophus,Hylidae,0.068358093,Anura,34,2.1,1,0.5,-73.30002346,5.066111609,275.0289256,1,145.190427,1565.209366,43.14841598,2418.97407,0,0,0,0,1,0,0,0.068466035
1803,Dendropsophus_gaucheri,Dendropsophus,Hylidae,0.068788998,Anura,19.2,0.48,1,0.5,-54.26215149,5.386824049,629.1902849,4,259.743483,2393.620694,41.05890725,59.62656174,0,0,0,0,1,0,0,0.06835976
1804,Dendropsophus_giesleri,Dendropsophus,Hylidae,0.08316862,Anura,35.9,2.1,1,1,-42.12644629,-21.73958375,1913.520101,12,225.1586723,1345.794079,58.12719035,372.4722834,0,0,0,0,1,0,0,0.06877499
1805,Dendropsophus_grandisonae,Dendropsophus,Hylidae,0.057443923,Anura,20.8,0.57,1,0.5,-60.21108,6.464202781,647.833125,1,230.9339583,2493.815903,32.64958333,481.2042361,0,0,0,0,1,0,0,0.068489572
1806,Dendropsophus_gryllatus,Dendropsophus,Hylidae,0.060131847,Anura,30.6,1.46,1,0.5,-79.46247539,-0.516984066,508.4273571,2,232.2133521,2033.030535,88.35917026,412.1489725,0,0,0,0,1,0,0,0.068527977
1807,Dendropsophus_haddadi,Dendropsophus,Hylidae,0.07429565,Anura,27,1.2,1,1,-39.65903459,-17.13549827,1503.46872,15,241.5156784,1325.797582,34.03990489,168.8584264,0,0,0,0,1,0,0,0.069003586
1808,Dendropsophus_haraldschultzi,Dendropsophus,Hylidae,0.071458829,Anura,25,1,1,0.75,-70.44553465,-6.700938674,440.2754121,84,249.6566446,2351.855577,41.24656006,173.7804443,0,0,0,0,1,0,0,0.068396863
1809,Dendropsophus_imitator,Dendropsophus,Hylidae,0.064358187,Anura,30.5,1.57,1,0.5,-61.86244272,-3.840364735,364.6697222,1,259.3196528,2656.870903,31.45576389,34.283125,0,0,0,0,1,0,0,0.068430953
1810,Dendropsophus_jimi,Dendropsophus,Hylidae,0.059905391,Anura,23,0.86,1,1,-47.64666071,-21.84650504,2099.02947,11,212.9685433,1414.851228,63.80081205,722.8360079,0,0,0,0,1,0,0,0.068515811
