generation,N_shifts,logPrior,logLik,eventRate,acceptRate
38765000,19,72.0415,-18686.7,11.0578,0.3438
38770000,19,71.8384,-18694.8,14.3526,0.3472
38775000,21,89.0237,-18680.7,12.1973,0.3366
38780000,16,61.5197,-18684.5,9.90105,0.3272
38785000,16,64.8174,-18686.4,9.37067,0.297
38790000,18,73.2327,-18691,11.9746,0.318
38795000,20,88.1212,-18707.6,9.83972,0.3452
38800000,18,79.2144,-18680.6,9.1708,0.326
38805000,23,114.914,-18690.2,10.2886,0.3774
38810000,19,80.6165,-18678.2,10.2598,0.3496
38815000,23,107.219,-18692.9,10.2872,0.3374
38820000,20,85.7087,-18681.3,12.8678,0.3454
38825000,19,77.6401,-18680.4,20.0157,0.3388
38830000,19,83.0581,-18684.2,8.32537,0.3442
38835000,20,82.0826,-18679.4,10.507,0.3036
38840000,23,83.245,-18688.6,13.8203,0.3464
38845000,24,120.103,-18694.4,10.9607,0.34
38850000,21,94.2878,-18680.5,12.4049,0.3342
38855000,22,100.696,-18678.5,11.6387,0.3398
38860000,25,128.568,-18671.7,13.588,0.3548
38865000,27,138.372,-18649.2,15.3345,0.3536
38870000,21,95.6847,-18690.7,9.05048,0.3342
38875000,25,118.085,-18678.1,13.0959,0.3574
38880000,22,102.456,-18680.2,10.8951,0.3382
38885000,24,103.153,-18675.1,17.9862,0.3378
38890000,26,125.168,-18675.1,14.6991,0.3466
38895000,23,104.777,-18678.2,11.5346,0.3534
38900000,28,145.91,-18682.3,13.946,0.3606
38905000,29,150.462,-18679.2,10.8235,0.3748
38910000,26,127.021,-18688,14.7475,0.3764
38915000,28,145.036,-18677.9,11.6818,0.3732
38920000,24,119.607,-18677.1,10.7153,0.3454
38925000,23,110.607,-18686.9,11.1351,0.3358
38930000,19,84.514,-18663.9,9.25224,0.3292
38935000,26,127.763,-18679.6,11.0875,0.3492
38940000,23,104.823,-18679,12.2356,0.3372
38945000,19,70.1266,-18693,10.6623,0.346
38950000,20,84.974,-18685.5,8.17105,0.3274
38955000,24,99.3485,-18687.5,14.9992,0.3304
38960000,22,91.095,-18674.9,13.6521,0.339
38965000,21,81.2261,-18685.4,9.61677,0.3408
38970000,23,108.592,-18671,9.11002,0.3672
38975000,22,101.388,-18687.6,11.1816,0.3694
38980000,29,141.631,-18675.2,12.8886,0.3664
38985000,29,137.508,-18666.9,14.1907,0.3396
38990000,25,125.767,-18673.5,7.51029,0.3702
38995000,22,98.3008,-18678.1,7.84965,0.3624
39000000,28,143.641,-18662.1,10.3233,0.333
39005000,27,128.499,-18663.2,12.7704,0.3442
39010000,23,106.981,-18670.5,14.3149,0.3642
39015000,23,113.015,-18678.4,10.8425,0.3466
39020000,26,129.097,-18668.9,12.8182,0.3374
39025000,26,131.947,-18686.6,13.8878,0.355
39030000,21,104.625,-18687.3,11.2576,0.3576
39035000,23,119.429,-18692.8,9.08902,0.3318
39040000,22,117.28,-18697.7,13.5966,0.3514
39045000,19,91.487,-18702.4,11.0449,0.3482
39050000,22,113.925,-18701.4,13.3422,0.3488
39055000,19,94.3882,-18702.1,11.1126,0.3324
39060000,20,96.6603,-18704.5,11.336,0.3448
39065000,19,102.242,-18703.3,8.87453,0.3284
39070000,22,107.262,-18714.1,13.6822,0.3064
39075000,20,95.5634,-18692.6,12.9675,0.3526
39080000,23,121.33,-18691.3,9.94446,0.3406
39085000,23,122.351,-18686.6,16.3289,0.371
39090000,21,101.182,-18696,11.4612,0.3538
39095000,20,101.318,-18700,10.4466,0.3384
39100000,27,133.401,-18687.1,17.336,0.3562
39105000,28,149.147,-18686.2,12.1864,0.3788
39110000,29,159.181,-18703.5,16.4135,0.3962
39115000,22,114.316,-18716,17.4523,0.3738
39120000,18,81.3477,-18692.5,8.97511,0.340034
39125000,19,85.976,-18689,10.766,0.3396
39130000,22,105.4,-18703,10.6344,0.3718
39135000,28,138.547,-18685.8,12.233,0.3738
39140000,29,142.521,-18691.1,14.8075,0.3784
39145000,24,107.533,-18696.2,10.8646,0.3622
39150000,23,106.854,-18684.4,15.679,0.365
39155000,22,109.183,-18691.9,8.66036,0.367
39160000,20,90.7009,-18699.9,9.7516,0.354
39165000,23,103.134,-18682.5,15.1909,0.344
39170000,22,95.215,-18680.9,15.8746,0.3522
39175000,21,92.5489,-18695.6,13.4952,0.3422
39180000,26,132.197,-18683.6,14.428,0.349
39185000,22,106.725,-18678.5,7.42803,0.3482
39190000,23,117.821,-18682,10.9895,0.3526
39195000,26,129.549,-18695.3,11.1189,0.3524
39200000,23,104.064,-18690.1,15.5227,0.344
39205000,19,88.6408,-18690.8,7.40876,0.333
39210000,19,82.3352,-18685.4,11.1453,0.3206
39215000,25,121.327,-18695.6,8.7938,0.3532
39220000,19,90.8205,-18676.7,8.18318,0.349
39225000,21,96.739,-18684.9,11.7311,0.3442
39230000,17,73.6865,-18683.1,9.10765,0.3552
39235000,21,95.1021,-18696.1,13.2814,0.319
39240000,25,120.509,-18686.9,13.623,0.3428
39245000,25,106.985,-18690.6,23.9451,0.3506
39250000,27,120.155,-18690.7,9.40334,0.3514
39255000,21,98.2279,-18700.4,8.05487,0.3622
39260000,22,99.5172,-18689.4,8.94486,0.3264
39265000,29,127.93,-18687.1,16.4306,0.3666
39270000,27,129.269,-18677.5,12.8399,0.3642
39275000,31,137.092,-18671.3,16.3126,0.3628
39280000,33,161.702,-18672.5,22.4395,0.3822
39285000,27,134.328,-18669.4,11.2827,0.3812
39290000,21,99.4797,-18669.6,9.42147,0.3526
39295000,25,116.442,-18663.5,9.97679,0.3512
39300000,26,117.816,-18673.2,11.7143,0.3506
39305000,29,139.054,-18681.2,12.1777,0.3744
39310000,27,130.822,-18678.4,11.6172,0.3658
39315000,37,190.637,-18681.6,21.6804,0.3726
39320000,34,165.688,-18667.7,16.0022,0.3846
39325000,23,115.969,-18717.1,15.5655,0.343319
39330000,16,78.1379,-18709.3,5.87395,0.3654
39335000,22,90.1142,-18695.5,14.9901,0.337133
39340000,21,100.151,-18699.8,9.06704,0.3338
39345000,20,84.5968,-18687.1,11.4854,0.3184
39350000,24,115.143,-18680.6,12.2019,0.3324
39355000,25,125.72,-18675.6,10.542,0.3574
39360000,27,129.82,-18687.8,16.7393,0.3718
39365000,22,98.8401,-18686.1,13.4926,0.369
39370000,21,80.5285,-18683.7,10.7971,0.331
39375000,22,89.8958,-18678.1,11.3908,0.3264
39380000,22,97.3862,-18686.5,11.6189,0.3216
39385000,23,109.534,-18689.9,12.5392,0.3386
39390000,24,112.437,-18678.7,14.4587,0.3454
39395000,24,118.352,-18680.6,11.9434,0.3514
39400000,24,116.593,-18670.6,13.283,0.3418
39405000,24,120.458,-18679.9,11.654,0.3426
39410000,21,95.7086,-18681.8,13.9794,0.3406
39415000,27,134.254,-18685.5,12.4964,0.3536
39420000,33,164.887,-18681.3,21.4961,0.3762
39425000,28,135.716,-18685.7,15.002,0.3684
39430000,26,123.566,-18689.1,14.9416,0.3572
39435000,23,113.45,-18686.2,12.6685,0.3666
39440000,26,128.861,-18698.2,13.057,0.3222
39445000,28,141.308,-18696.8,15.3239,0.3636
39450000,19,92.0184,-18694.6,8.63718,0.347117
39455000,26,119.625,-18684.7,13.844,0.3335
39460000,20,96.0681,-18687.7,11.4409,0.3328
39465000,22,107.558,-18686.4,13.4318,0.3146
39470000,20,106.498,-18681.1,7.58521,0.325
39475000,20,95.6352,-18687.9,10.0748,0.3298
39480000,20,96.8277,-18703.3,10.0884,0.3298
39485000,28,129.479,-18686.2,17.5679,0.3796
39490000,20,97.8367,-18692.5,11.3035,0.3638
39495000,24,122.656,-18697.6,12.5185,0.3324
39500000,28,144.46,-18695.5,18.5386,0.3646
39505000,23,117.576,-18686.5,13.7728,0.3572
39510000,24,110.025,-18684.6,13.4766,0.3562
39515000,23,108.26,-18682.5,10.6667,0.3362
39520000,24,124.638,-18679.7,8.15571,0.3218
39525000,20,107.377,-18683.4,6.90972,0.3308
39530000,21,108.351,-18681.3,9.26362,0.3336
39535000,24,115.423,-18674.3,7.99259,0.3472
39540000,24,102.078,-18663,14.5599,0.3418
39545000,22,110.141,-18674.1,10.5467,0.3362
39550000,25,121.098,-18664.9,14.185,0.3388
39555000,28,135.773,-18666.7,13.0521,0.3284
39560000,26,117.683,-18661.4,15.3338,0.3372
39565000,28,137.549,-18665.6,15.6082,0.3322
39570000,24,122.605,-18671.4,13.647,0.348
39575000,24,116.366,-18681.2,15.6969,0.3382
39580000,26,132.025,-18678.4,13.8954,0.3568
39585000,24,125.271,-18690.9,12.1699,0.355
39590000,19,80.4984,-18684,12.3963,0.323
39595000,25,130.551,-18671.9,7.89968,0.3334
39600000,28,134.813,-18670.8,20.4488,0.343
39605000,31,155.665,-18674.9,14.7815,0.361
39610000,33,174.457,-18680.8,13.3249,0.3384
39615000,31,158.755,-18658.5,13.8537,0.3692
39620000,29,151.649,-18656.2,17.4626,0.3586
39625000,33,155.738,-18659.8,19.7656,0.3602
39630000,36,187.636,-18664.4,20.2533,0.3766
39635000,29,150.911,-18665.9,13.6159,0.3882
39640000,29,142.245,-18668.2,17.1477,0.3578
39645000,26,115.987,-18678.6,14.33,0.372
39650000,28,144.67,-18685.3,15.0598,0.3324
39655000,21,100.355,-18699.4,12.5098,0.3496
39660000,19,79.6594,-18688.4,16.1172,0.3368
39665000,19,75.4038,-18692.6,8.79952,0.3308
39670000,24,117.678,-18692,13.8244,0.3356
39675000,24,106.907,-18678.3,14.1032,0.3452
39680000,21,101.316,-18688.3,7.27812,0.3484
39685000,21,101.08,-18684.9,10.7912,0.33
39690000,25,131.707,-18697.6,14.4351,0.359
39695000,22,113.881,-18695.5,7.42279,0.357
39700000,22,113.395,-18678.3,9.50025,0.335
39705000,24,127.481,-18697.9,11.104,0.3402
39710000,23,105.558,-18693.7,12.735,0.3492
39715000,27,124.643,-18692.7,13.7718,0.3548
39720000,21,106.442,-18693.2,12.7244,0.3346
39725000,23,118.688,-18701.6,9.24127,0.3522
39730000,20,99.5033,-18689.6,8.40111,0.3322
39735000,19,88.7451,-18696.1,11.9521,0.315
39740000,24,120.029,-18689,12.0518,0.3546
39745000,24,119.144,-18686.6,9.98386,0.3632
39750000,31,161.863,-18703.3,17.9328,0.3496
39755000,28,135.605,-18700.5,14.175,0.3828
39760000,29,145.577,-18688.9,11.3047,0.3814
39765000,24,113.811,-18691.9,11.5279,0.3544
39770000,24,120.743,-18693.6,9.3767,0.3496
39775000,27,130.488,-18680.2,17.1504,0.3506
39780000,30,136.743,-18679.7,10.6136,0.355
39785000,24,103.823,-18679.7,10.1072,0.356
39790000,24,114.64,-18683.5,11.9108,0.358
39795000,24,94.7653,-18695.6,17.3805,0.3392
39800000,27,116.068,-18685.2,13.7249,0.359
39805000,23,105.495,-18695.5,12.799,0.3734
39810000,26,120.601,-18694.4,15.0628,0.3682
39815000,27,133.336,-18680,14.4453,0.3676
39820000,23,112.845,-18683.3,9.79318,0.3544
39825000,20,93.1495,-18688.9,13.3265,0.3588
39830000,29,136.17,-18694.1,12.0561,0.355
39835000,29,149.295,-18686.6,13.3152,0.3666
39840000,22,108.6,-18693.6,11.1211,0.3624
39845000,19,79.5024,-18694.4,12.9702,0.3368
39850000,18,88.1135,-18687.7,8.76219,0.3536
39855000,19,95.6715,-18701.1,7.0885,0.3432
39860000,22,102.465,-18693.9,13.8641,0.344
39865000,20,89.4351,-18708.9,11.7271,0.349
39870000,19,90.0235,-18707,10.8155,0.3634
39875000,19,90.9052,-18689.7,9.66238,0.3686
39880000,21,104.788,-18678.2,11.5145,0.3302
39885000,20,96.1252,-18691.2,7.85246,0.3304
39890000,24,107.769,-18690.7,11.9366,0.3586
39895000,22,102.725,-18690.9,10.4532,0.3696
39900000,21,96.4879,-18694.1,11.0352,0.3414
39905000,17,71.1092,-18689.2,8.83752,0.3418
39910000,17,79.4687,-18704.3,8.86848,0.303
39915000,19,83.2888,-18688.6,10.9359,0.3388
39920000,20,98.5015,-18701,10.8729,0.3576
39925000,18,88.844,-18690,7.63126,0.334
39930000,17,68.4886,-18685.3,9.80252,0.3382
39935000,20,96.0229,-18704,9.4373,0.3446
39940000,24,90.4537,-18703.7,21.9554,0.3562
39945000,22,110.278,-18680.3,8.06517,0.3684
39950000,20,88.5211,-18683.8,10.4519,0.325
39955000,25,118.02,-18684.3,13.2614,0.3578
39960000,18,72.4617,-18682.8,12.6306,0.3304
39965000,19,73.3113,-18679.7,11.2103,0.325
39970000,20,92.6165,-18671.9,10.6491,0.3528
39975000,18,80.2961,-18694,12.5905,0.332
39980000,23,109.049,-18707.3,10.7605,0.341592
39985000,18,80.0565,-18694.6,7.14591,0.3668
39990000,22,111.266,-18705.3,12.81,0.340067
39995000,24,107.219,-18699,13.9109,0.3806
40000000,20,85.4056,-18695.5,12.3285,0.3794
40005000,21,95.7258,-18687.1,10.9089,0.3464
40010000,20,87.93,-18686.5,11.0993,0.365
40015000,25,112.013,-18682.6,15.2178,0.3672
40020000,20,89.6292,-18681.1,11.3377,0.3538
40025000,22,99.4367,-18694,10.2016,0.354
40030000,23,112.398,-18700.7,10.6927,0.3822
40035000,18,76.7702,-18689.6,4.7952,0.3616
40040000,21,98.0611,-18690.3,10.5372,0.3388
40045000,21,92.967,-18680.4,13.9122,0.3572
40050000,20,84.7221,-18677.3,12.5766,0.3402
40055000,18,77.6201,-18693.7,10.5577,0.3384
40060000,18,74.6361,-18693.1,11.0322,0.3362
40065000,19,82.3198,-18700.2,8.37007,0.331363
40070000,19,84.3145,-18688.1,11.5986,0.3498
40075000,19,88.4123,-18685.9,9.70797,0.328
40080000,16,67.7962,-18707.4,10.2471,0.3265
40085000,18,82.19,-18701.8,6.97466,0.3528
40090000,17,71.4405,-18704.3,11.7534,0.334467
40095000,21,95.6382,-18705,12.3736,0.3632
40100000,18,76.6208,-18708.6,10.7493,0.3726
40105000,20,93.3187,-18702.1,10.9138,0.33745
40110000,20,93.8739,-18703,12.5776,0.3424
40115000,20,91.3602,-18704.6,13.3667,0.3676
40120000,17,75.7972,-18701,9.57366,0.3364
40125000,21,96.53,-18699.3,12.513,0.3376
40130000,14,59.7705,-18694.5,5.49171,0.3446
40135000,16,66.2432,-18715,7.28765,0.347833
40140000,25,127.513,-18708.1,12.7881,0.3353
40145000,17,66.4765,-18709.9,8.68482,0.3462
40150000,19,77.1005,-18721.8,15.1805,0.3266
40155000,20,98.0141,-18712.4,10.0367,0.3728
40160000,17,78.9951,-18704.9,7.06426,0.366
40165000,16,69.5228,-18700,9.95996,0.3478
40170000,16,67.7758,-18701.2,8.56399,0.339833
40175000,19,85.5485,-18703.1,11.0666,0.3162
40180000,15,63.2182,-18705.2,7.95767,0.3348
40185000,16,68.556,-18724.8,7.3531,0.3266
40190000,15,67.3678,-18717.3,4.82405,0.321067
40195000,15,71.0635,-18722.9,6.48119,0.3206
40200000,25,131.244,-18719.7,11.6245,0.355267
40205000,21,104.795,-18715,11.2707,0.3838
40210000,22,100.793,-18702.9,14.1931,0.3544
40215000,22,103.44,-18705.1,14.1744,0.3572
40220000,19,90.7707,-18704.2,11.1394,0.3374
40225000,21,111.783,-18696.3,8.08961,0.3342
40230000,21,103.264,-18702.6,14.5619,0.3284
40235000,26,125.685,-18683.6,19.7722,0.336
40240000,28,143.754,-18690.7,13.6819,0.385
40245000,26,122.467,-18672,9.37041,0.3664
40250000,25,123.35,-18702.6,11.7301,0.3796
40255000,21,96.4625,-18708,9.40848,0.3644
40260000,19,96.8034,-18694.7,7.3558,0.3384
40265000,23,108.491,-18706.2,13.1171,0.3612
40270000,20,96.5274,-18693.5,9.37082,0.3426
40275000,22,105.59,-18698.6,11.9297,0.3374
40280000,24,117.03,-18692.1,8.8702,0.365
40285000,23,118.976,-18687.9,6.86589,0.368
40290000,24,119.604,-18707.6,12.73,0.3598
40295000,19,80.529,-18694.8,19.0519,0.345
40300000,22,109.909,-18692.7,13.2203,0.3356
40305000,21,108.622,-18689.4,8.0489,0.3366
40310000,23,121.823,-18689.8,9.02509,0.3424
40315000,21,106.996,-18683.8,9.05294,0.3232
40320000,24,114.96,-18679.7,10.8106,0.346
40325000,26,118.154,-18694.2,15.5554,0.3676
40330000,26,116.762,-18684.4,17.2393,0.3508
40335000,22,102.372,-18669.3,12.9681,0.3484
40340000,26,115.418,-18670.2,18.4101,0.3478
40345000,23,108.489,-18675.6,10.5451,0.3582
40350000,23,107.535,-18694.3,9.45745,0.352
40355000,19,87.4871,-18695.7,7.89867,0.371
40360000,21,93.9006,-18690.2,11.6733,0.3562
40365000,18,81.1502,-18693,10.783,0.333
40370000,25,120.138,-18696.9,12.9387,0.3642
40375000,27,132.27,-18710.4,15.6897,0.3916
40380000,29,153.801,-18712.9,14.5522,0.3738
40385000,18,78.3932,-18712,9.41539,0.3678
40390000,17,82.6841,-18708.4,9.54121,0.329
40395000,25,131.581,-18713.8,12.1453,0.3818
40400000,28,143.23,-18699.1,9.48992,0.4028
40405000,21,107.968,-18714.4,11.5576,0.3784
40410000,17,73.2345,-18721,8.24506,0.342647
40415000,19,78.9942,-18730.1,12.2753,0.373
40420000,17,70.3954,-18717.4,9.68684,0.3482
40425000,18,84.6549,-18714,10.7976,0.35255
40430000,21,95.6334,-18710.3,13.9189,0.347
40435000,21,97.0257,-18703.1,11.1787,0.3572
40440000,20,98.8279,-18699.7,9.78508,0.3544
40445000,18,89.021,-18705.5,10.1047,0.3538
40450000,20,96.1032,-18703,10.7325,0.3268
40455000,23,110.917,-18702.4,15.2357,0.3674
40460000,26,136.99,-18703.8,12.8657,0.387
40465000,25,123.585,-18688.9,18.0388,0.354
40470000,28,140.349,-18701.6,14.9729,0.3628
40475000,34,170.134,-18700.4,17.9957,0.3752
40480000,23,98.147,-18705.6,14.2035,0.3994
40485000,18,79.2428,-18696.8,7.85465,0.3694
40490000,18,83.4148,-18686,7.38377,0.3376
40495000,22,90.6614,-18689.9,15.1338,0.338
40500000,19,82.7691,-18690.1,11.0603,0.3444
40505000,22,97.7246,-18684.2,11.9087,0.3454
40510000,19,84.865,-18688.1,9.20142,0.3642
40515000,23,104.519,-18690.6,11.673,0.357
40520000,23,113.146,-18688.6,7.41693,0.3536
40525000,25,115.218,-18681.3,16.5566,0.3778
40530000,22,106.742,-18684.1,10.7631,0.342
40535000,24,114.807,-18677.6,14.0315,0.3468
40540000,28,142.184,-18677.9,12.1621,0.3576
40545000,28,132.552,-18683.1,14.9707,0.3636
40550000,32,168.131,-18682.4,15.3595,0.3876
40555000,25,118.166,-18690.9,10.7999,0.3708
40560000,26,131.179,-18678.1,15.4176,0.3746
40565000,29,142.726,-18666,14.3535,0.3686
40570000,32,162.023,-18670.4,19.918,0.3746
40575000,31,158.709,-18661.7,14.1962,0.3678
40580000,32,156.192,-18668,16.8534,0.377
40585000,34,176.853,-18675.8,18.7524,0.3724
40590000,27,124.527,-18657.4,14.5239,0.3806
40595000,29,135.595,-18662.1,17.9474,0.353
40600000,24,116.538,-18686.2,11.2851,0.3584
40605000,23,113.891,-18712.5,7.40156,0.3698
40610000,24,119.168,-18677.5,14.3848,0.3732
40615000,26,122.349,-18690.9,14.3483,0.3638
40620000,22,101.427,-18690.9,6.95162,0.3784
40625000,27,125.085,-18685.2,17.5131,0.348
40630000,25,120.276,-18697.2,11.759,0.372
40635000,23,104.656,-18685.7,15.3244,0.3462
40640000,25,118.93,-18694.1,12.7521,0.3518
40645000,28,138.09,-18694.7,11.5728,0.3794
40650000,30,146.481,-18694.4,15.5094,0.3802
40655000,23,89.8969,-18678.9,13.4951,0.3718
40660000,22,108.646,-18701.7,7.41121,0.3542
40665000,24,123.851,-18695.5,11.4232,0.3464
40670000,23,103.786,-18700.7,11.0307,0.3714
40675000,27,123.199,-18692.3,17.6952,0.3574
40680000,29,146.695,-18695.6,11.8418,0.3694
40685000,22,103.233,-18668.6,10.721,0.3444
40690000,30,143.222,-18687.5,16.5377,0.3708
40695000,27,132.045,-18696,11.0215,0.3706
40700000,21,89.509,-18667,13.3221,0.3562
40705000,24,94.3464,-18676.3,14.331,0.3486
40710000,22,95.2319,-18672.9,10.8159,0.3394
40715000,20,92.0167,-18687.8,9.51717,0.3468
40720000,23,102.966,-18683.1,8.17561,0.3502
40725000,21,91.9442,-18681.1,7.38414,0.3568
40730000,28,121.96,-18678.5,21.5746,0.358
40735000,24,101.057,-18660.5,12.2215,0.3558
40740000,30,134.848,-18677.2,16.8124,0.3662
40745000,25,113.964,-18668.7,10.8577,0.3658
40750000,26,116.61,-18662.8,12.0055,0.3722
40755000,22,89.3327,-18658.5,12.1272,0.3368
40760000,25,105.37,-18664.5,9.42973,0.3414
40765000,25,101.767,-18659.8,13.0373,0.3502
40770000,24,106.336,-18664,12.5085,0.345
40775000,24,116.952,-18657.9,7.60636,0.342
40780000,23,105.147,-18663.8,15.6139,0.331
40785000,24,108.307,-18649.4,10.7803,0.3248
40790000,36,169.299,-18670.9,19.6125,0.3328
40795000,31,150.397,-18661.5,16.1882,0.3768
40800000,26,123.85,-18665.7,12.7497,0.3398
40805000,24,94.7074,-18655.9,20.78,0.3454
40810000,26,112.786,-18660.4,9.17581,0.3264
40815000,28,126.099,-18674.4,17.6315,0.3684
40820000,30,139.256,-18657.5,19.2072,0.383
40825000,34,168.015,-18668,15.3775,0.3756
40830000,29,125.866,-18674,14.8114,0.3736
40835000,24,111.826,-18655.2,12.3001,0.3608
40840000,22,91.3988,-18675.1,14.5863,0.3346
40845000,23,106.722,-18667.4,14.3875,0.3396
40850000,23,105.807,-18675.7,15.3576,0.3524
40855000,30,145.135,-18703.6,15.4174,0.3584
40860000,32,166.426,-18691.4,14.2346,0.3778
40865000,25,106.448,-18688.6,13.9091,0.39
40870000,24,105.812,-18695.8,12.9607,0.37
40875000,26,129.802,-18693.5,10.4372,0.3692
40880000,19,78.1532,-18691.1,12.5931,0.3562
40885000,21,94.7166,-18694.6,11.6866,0.338
40890000,25,111.723,-18697,13.7665,0.336
40895000,24,104.808,-18683,13.7991,0.372
40900000,27,107.102,-18703.8,21.3178,0.3702
40905000,24,92.9287,-18695.4,11.9097,0.367
40910000,22,97.3097,-18685.3,9.71153,0.3548
40915000,20,88.0164,-18692.6,14.6311,0.3554
40920000,16,65.033,-18704.3,9.97526,0.3576
40925000,19,81.7997,-18714.1,10.5997,0.345
40930000,18,83.7714,-18686.8,9.38654,0.3582
40935000,19,78.2282,-18686.4,12.2,0.3408
40940000,18,62.7814,-18686.9,9.28462,0.3424
40945000,18,73.8912,-18690.8,11.0259,0.3148
40950000,16,66.083,-18692.2,9.26064,0.3392
40955000,19,80.1645,-18683.2,10.1682,0.338
40960000,21,94.723,-18686.1,11.6449,0.3548
40965000,26,129.041,-18686.1,14.2323,0.3694
40970000,23,104.919,-18690.6,15.1991,0.363
40975000,26,118.546,-18671.8,13.903,0.3464
40980000,27,127.021,-18666.9,7.51965,0.351
40985000,27,129.435,-18679.3,11.4285,0.3642
40990000,20,85.7103,-18677.7,11.8945,0.3672
40995000,21,99.1791,-18678.4,7.58718,0.3642
41000000,21,91.5,-18690,10.1537,0.343
41005000,24,114.034,-18685.4,11.1876,0.3364
41010000,21,99.5563,-18661.3,8.40694,0.3428
41015000,28,127.596,-18670.9,14.4403,0.3766
41020000,26,123.827,-18682.5,10.9677,0.3776
41025000,24,113.13,-18666.5,12.322,0.3388
41030000,22,91.6091,-18669.1,11.9435,0.3562
41035000,27,118.189,-18678,16.7869,0.3296
41040000,28,143.945,-18688,12.7689,0.3634
41045000,30,152.317,-18701,15.3878,0.4038
41050000,29,138.779,-18688.3,15.73,0.4118
41055000,27,111.564,-18686.3,12.8071,0.3908
41060000,29,128.013,-18687.1,16.0674,0.3652
41065000,25,111.685,-18704.6,11.7669,0.3832
41070000,16,65.5863,-18700.9,6.05766,0.3656
41075000,19,82.1709,-18701.7,9.20974,0.35
41080000,18,78.8691,-18688.9,7.69476,0.3348
41085000,22,104.102,-18697.7,13.108,0.3418
41090000,23,99.1565,-18697.7,14.663,0.384
41095000,21,89.9416,-18696.2,9.9413,0.3504
41100000,20,85.4574,-18703.8,14.7724,0.3562
41105000,21,96.739,-18685.6,10.0201,0.3654
41110000,26,118.656,-18686.3,17.7222,0.3544
41115000,18,80.5396,-18692.5,7.70902,0.3612
41120000,19,73.8735,-18695.6,10.9051,0.3306
41125000,19,88.3283,-18700.1,12.4238,0.335763
41130000,18,98.7671,-18712.1,7.54015,0.3248
41135000,18,93.4728,-18707.3,9.65216,0.3316
41140000,21,103.922,-18704,15.6679,0.3336
41145000,21,113.296,-18712.1,5.82452,0.3492
41150000,16,73.328,-18717.8,9.75139,0.3422
41155000,20,94.1998,-18711.3,11.0151,0.373
41160000,21,108.051,-18706.9,12.5166,0.3396
41165000,23,114.967,-18704.5,11.8716,0.3566
41170000,19,101.133,-18700.3,6.93929,0.3226
41175000,19,80.2007,-18705.6,10.7373,0.334673
41180000,16,67.3631,-18701.3,11.0158,0.3294
41185000,23,108.934,-18704.6,14.433,0.3686
41190000,20,101.895,-18717,4.9235,0.3592
41195000,18,76.5518,-18690.8,8.94933,0.3397
41200000,21,85.3471,-18702.4,10.548,0.3474
41205000,20,73.5678,-18700.9,13.6162,0.348533
41210000,24,121.395,-18702.5,13.6697,0.3688
41215000,22,98.9415,-18698.7,12.4,0.368
41220000,20,86.9601,-18696.5,10.6497,0.3422
41225000,22,109.05,-18701.2,12.0961,0.3488
41230000,20,92.1613,-18708.7,11.4692,0.3536
41235000,19,93.9908,-18700.6,5.80809,0.3368
41240000,18,78.8821,-18707.5,11.765,0.3432
41245000,21,108.887,-18696.3,6.49392,0.3522
41250000,17,77.5939,-18698.3,7.74258,0.322
41255000,17,84.6071,-18705,7.95175,0.3158
41260000,18,81.2747,-18703,14.0648,0.3376
41265000,27,124.76,-18677.3,12.4238,0.346477
41270000,22,98.2955,-18677.1,8.02054,0.3494
41275000,22,95.0617,-18674.5,12.2569,0.3644
41280000,22,89.0507,-18689.3,15.4458,0.3524
41285000,22,95.8266,-18670.4,13.1642,0.35
41290000,26,115.26,-18689,12.2143,0.3538
41295000,26,122.348,-18677.7,14.4807,0.3806
41300000,23,107.997,-18683.3,10.6676,0.3668
41305000,19,80.68,-18665.8,9.60101,0.3328
41310000,20,75.7375,-18676.7,8.11669,0.353
41315000,24,94.0876,-18675.8,16.8925,0.37
41320000,22,91.6534,-18658.5,12.7257,0.3446
41325000,22,117.933,-18724.7,9.07816,0.340723
41330000,26,112.432,-18700.6,14.1026,0.3564
41335000,24,105.166,-18693.3,18.2958,0.3668
41340000,20,84.2642,-18678.6,11.1526,0.3194
41345000,22,91.6755,-18692.4,12.6915,0.3534
41350000,21,91.629,-18692.9,9.17371,0.3588
41355000,17,65.6486,-18681.4,7.58973,0.344
41360000,21,99.6875,-18697.6,9.83573,0.335
41365000,16,65.5608,-18704.9,9.07909,0.3486
41370000,19,100.106,-18719.3,11.5571,0.3412
41375000,17,83.296,-18717.3,10.0304,0.3282
41380000,20,107.518,-18719.8,10.0841,0.3166
41385000,18,93.9321,-18710.3,9.83323,0.3294
41390000,20,98.8976,-18713.8,12.3237,0.3644
41395000,22,108.587,-18708.3,13.2788,0.346
41400000,19,90.8629,-18691.9,6.81545,0.3352
41405000,19,89.0537,-18696.9,8.85009,0.3296
41410000,19,79.6985,-18692.3,12.1569,0.3492
41415000,22,103.309,-18707.7,14.2817,0.3304
41420000,22,111.157,-18704.2,7.93634,0.3382
41425000,28,144.844,-18697.8,18.0336,0.3486
41430000,19,90.9829,-18702.9,8.01351,0.3828
41435000,19,91.8751,-18709.9,11.4931,0.341
41440000,24,108.865,-18708.1,12.3895,0.368
41445000,19,82.1828,-18711.1,13.6447,0.3616
41450000,20,88.373,-18695.2,13.0099,0.341906
41455000,20,89.3013,-18688.7,9.41626,0.3324
